level,remaining_spins,balance,total_spend,add_times
10,73716.0,210.46545,150,2
7,17069.0,0.25938797,250,4
6,11525.0,0.92741346,250,4
5,7610.0,0.5974089,250,4
9,40811.0,0.24447155,250,4
6,11406.0,0.06051016,250,4
5,7376.0,0.8283901,250,4
10,74022.0,475.83688,50,0
9,41012.0,0.34565306,250,4
5,7436.0,0.9621968,250,4
7,17090.0,6.259812,250,4
10,74014.0,509.7044,150,2
10,73508.0,50.200085,200,3
10,73776.0,534.87006,150,2
10,73761.0,201.33109,50,0
7,16824.0,0.75626135,250,4
8,24510.0,0.81750107,250,4
10,73752.0,147.20396,50,0
8,24307.0,0.71661687,250,4
7,16574.0,0.65479124,250,4
5,7642.0,0.097509384,250,4
6,11516.0,0.79373753,250,4
8,24267.0,0.71591043,250,4
10,74495.0,1093.2048,250,4
8,24146.0,2.7492027,250,4
6,11622.0,0.8950319,250,4
9,40482.0,0.10752022,250,4
7,16765.0,0.32430005,250,4
10,74522.0,1136.8425,250,4
6,11373.0,3.8933837,250,4
6,11454.0,0.06042099,250,4
6,11412.0,0.9934217,250,4
7,16537.0,0.088756084,250,4
8,24898.0,0.25360036,250,4
7,17051.0,0.8922622,250,4
6,11483.0,0.2265072,250,4
9,40563.0,0.14237261,250,4
10,73570.0,121.43112,200,3
10,73780.0,413.13864,250,4
8,24886.0,0.78533053,250,4
5,7360.0,0.49440145,250,4
10,74158.0,725.46704,50,0
6,11610.0,0.5929661,250,4
7,17064.0,4.8588805,250,4
8,24853.0,0.31806517,250,4
7,16448.0,3.4882221,250,4
10,73752.0,369.43384,200,3
9,41251.0,0.24756813,250,4
8,24936.0,0.65348315,250,4
8,24540.0,0.05045843,250,4
5,7487.0,0.82961845,250,4
10,73986.0,426.23535,100,1
6,11521.0,2.0602567,250,4
8,24722.0,0.25322723,250,4
10,73924.0,364.9038,100,1
9,41300.0,0.4489627,250,4
6,11605.0,0.6947148,250,4
7,16900.0,1.057893,250,4
10,74005.0,471.76913,100,1
10,74170.0,560.0746,50,0
5,7546.0,0.19649124,250,4
7,16935.0,0.85864913,250,4
10,73745.0,236.00021,150,2
10,74117.0,607.8442,150,2
5,7538.0,0.063705444,250,4
8,25029.0,0.9892316,250,4
7,16609.0,0.52314615,250,4
9,39610.0,1.5384291,250,4
6,11624.0,0.9612404,250,4
